baseline_n_catchments,baseline_npi_max,baseline_npi_mean,baseline_npi_mean_worst3,baseline_npi_mean_worst5,baseline_npi_mean_worst6,baseline_npi_p90,baseline_solidity_mean,baseline_solidity_mean_best6,baseline_solidity_mean_worst3,baseline_solidity_mean_worst5,baseline_solidity_mean_worst6,baseline_solidity_min,baseline_solidity_p10,delta_npi_max,delta_npi_mean,delta_npi_mean_on_baseline_worst5_sites,delta_npi_mean_on_baseline_worst6_sites,delta_npi_mean_worst3,delta_npi_mean_worst5,delta_npi_mean_worst6,delta_npi_p90,delta_solidity_mean,delta_solidity_mean_best6,delta_solidity_mean_on_baseline_worst5_sites,delta_solidity_mean_on_baseline_worst6_sites,delta_solidity_mean_worst3,delta_solidity_mean_worst5,delta_solidity_mean_worst6,delta_solidity_min,delta_solidity_p10,error,modality,n_sites_used_baseline_worst5_npi,n_sites_used_baseline_worst5_solidity,n_sites_used_baseline_worst6_npi,n_sites_used_baseline_worst6_solidity,pair_id,replay_path,result_json,selected_explored_index,selected_n_catchments,selected_npi_max,selected_npi_mean,selected_npi_mean_worst3,selected_npi_mean_worst5,selected_npi_mean_worst6,selected_npi_p90,selected_solidity_mean,selected_solidity_mean_best6,selected_solidity_mean_worst3,selected_solidity_mean_worst5,selected_solidity_mean_worst6,selected_solidity_min,selected_solidity_p10,selected_source,status
18,1.768782749734315,1.508081753760654,1.7295487436090247,1.6939503986553373,1.679284622454411,1.6892175781943737,0.9028458876668436,0.9855536719063224,0.785623373557088,0.8121463075646285,0.8196799252044538,0.768798313422577,0.802886906295372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_17,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_17.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_17.json,0,18,1.768782749734315,1.508081753760654,1.7295487436090247,1.6939503986553373,1.679284622454411,1.6892175781943737,0.9028458876668436,0.9855536719063224,0.785623373557088,0.8121463075646285,0.8196799252044538,0.768798313422577,0.802886906295372,baseline,completed
18,1.8827138246236481,1.5744592377539655,1.8218937171504994,1.7918036580634216,1.7746381854683635,1.786223639657664,0.8900579656656222,0.9780953156200803,0.7476548067896597,0.7747768421271743,0.7884146640367854,0.7217186975494809,0.7677037661069175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_18,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_18.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_18.json,0,18,1.8827138246236481,1.5744592377539655,1.8218937171504994,1.7918036580634216,1.7746381854683635,1.786223639657664,0.8900579656656222,0.9780953156200803,0.7476548067896597,0.7747768421271743,0.7884146640367854,0.7217186975494809,0.7677037661069175,baseline,completed
18,2.1805659911370197,1.6256425209016128,2.0746360634062273,1.9366563918775541,1.8962083696098366,1.9772035502256669,0.8822875918238455,0.9773100992285301,0.7101839606353361,0.7492349244038745,0.7692173733422091,0.6555938577247438,0.7593714274247251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_19,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_19.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_19.json,0,18,2.1805659911370197,1.6256425209016128,2.0746360634062273,1.9366563918775541,1.8962083696098366,1.9772035502256669,0.8822875918238455,0.9773100992285301,0.7101839606353361,0.7492349244038745,0.7692173733422091,0.6555938577247438,0.7593714274247251,baseline,completed
18,1.7944519048713254,1.5376578268355507,1.7564073246033818,1.7367223599111399,1.7154839484517872,1.7352794910725517,0.9130679154070857,0.985612402848644,0.8090610436543916,0.8304112165680386,0.8404089591671662,0.7544097693349111,0.8447189287595234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_20,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_20.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_20.json,0,18,1.7944519048713254,1.5376578268355507,1.7564073246033818,1.7367223599111399,1.7154839484517872,1.7352794910725517,0.9130679154070857,0.985612402848644,0.8090610436543916,0.8304112165680386,0.8404089591671662,0.7544097693349111,0.8447189287595234,baseline,completed
18,1.9097754716888822,1.530320409458258,1.8159574327262595,1.7590996504420118,1.741737689683558,1.7368947756507016,0.9042743166554771,0.9867412752064247,0.805065123001023,0.8164877897173749,0.8215972569232654,0.7879379542249915,0.8143010029350093,-0.06034296445831733,-0.025734948144259917,-0.07337986302395416,-0.10783210814309067,-0.07429216973110364,-0.0661744230495831,-0.06799322795824758,-0.049466206126002055,0.007220372770976535,0.0,0.01827385602490732,0.015228213354089434,0.011997536647035512,0.011841327745545138,0.010460738436100958,0.02401001429912064,0.007043225857449098,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_21,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_21.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_21.json,3,18,1.8494325072305648,1.5045854613139982,1.741665262995156,1.6929252273924287,1.6737444617253103,1.6874285695246996,0.9114946894264536,0.9867412752064247,0.8170626596480585,0.82832911746292,0.8320579953593663,0.8119479685241121,0.8213442287924584,force_assign,completed
18,2.006044590420831,1.5598128896464338,1.807081483087804,1.7316188647202775,1.7082748911925876,1.67883381053437,0.9129599962246251,0.977223551084379,0.8114978557864401,0.828419068838002,0.8386293331194005,0.7477696674778873,0.8451522473803484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_22,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_22.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_22.json,0,18,2.006044590420831,1.5598128896464338,1.807081483087804,1.7316188647202775,1.7082748911925876,1.67883381053437,0.9129599962246251,0.977223551084379,0.8114978557864401,0.828419068838002,0.8386293331194005,0.7477696674778873,0.8451522473803484,baseline,completed
18,1.7530555452645389,1.5373196430855542,1.7340576685064482,1.7055263170137187,1.6856393662311187,1.7158141247346244,0.9127850390584437,0.9714447602397942,0.8426754581358598,0.851849842920976,0.8585135740308778,0.8251711427066724,0.8523090834766887,0.0,-0.020207627854438304,-0.08789363296348691,-0.07324469413623909,-0.023064497712596,-0.044729190820008036,-0.041425227478173454,-0.048435445196451044,0.011674199283029929,0.0008130056008108788,0.055212467030429105,0.04601038919202425,0.014202760931840586,0.019986789966125684,0.017572728301012752,0.0,0.02806286270439473,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_23,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_23.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_23.json,2,18,1.7530555452645389,1.517112015231116,1.7109931707938522,1.6607971261937107,1.6442141387529452,1.6673786795381733,0.9244592383414736,0.9722577658406051,0.8568782190677003,0.8718366328871017,0.8760863023318906,0.8251711427066724,0.8803719461810834,force_assign,completed
18,1.8283190767980233,1.4458567143500751,1.6831687394365762,1.633261710773618,1.615631306108907,1.6068901118198202,0.9314273958856548,0.9985686705278788,0.8083902729021296,0.8305152297977422,0.8450155650613201,0.7996117043406948,0.8153567972804353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_24,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_24.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_24.json,0,18,1.8283190767980233,1.4458567143500751,1.6831687394365762,1.633261710773618,1.615631306108907,1.6068901118198202,0.9314273958856548,0.9985686705278788,0.8083902729021296,0.8305152297977422,0.8450155650613201,0.7996117043406948,0.8153567972804353,baseline,completed
18,2.0513254356081605,1.481690110625002,1.824837216025801,1.7054208830046158,1.6687761849353049,1.7002179398727661,0.9197081508916654,0.9828078669116421,0.7768253079541334,0.8230243304808098,0.8368861858137119,0.7107765451664937,0.8274327639934902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_25,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_25.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_25.json,0,18,2.0513254356081605,1.481690110625002,1.824837216025801,1.7054208830046158,1.6687761849353049,1.7002179398727661,0.9197081508916654,0.9828078669116421,0.7768253079541334,0.8230243304808098,0.8368861858137119,0.7107765451664937,0.8274327639934902,baseline,completed
18,2.146903430842472,1.5464115094562265,1.9767344049512336,1.8639729643953102,1.8231365797675725,1.8631545623609436,0.9031260286477075,0.9957733038764798,0.7543674521972585,0.7871526404543905,0.7998657595222971,0.685352622061574,0.8042015998854439,-0.1840152147251799,-0.026165196644823308,-0.10111578136687656,-0.0842631511390638,-0.12210659867162388,-0.10111578136687616,-0.08426315113906369,-0.07701783763826442,0.007522790325391271,-0.008206095957004944,0.0364374740066699,0.030364561672224916,0.03752569128753647,0.028652768527894446,0.027833259665918875,0.06520541365266885,0.014211498062982275,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_26,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_26.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_26.json,2,18,1.962888216117292,1.5202463128114032,1.8546278062796098,1.762857183028434,1.7388734286285088,1.7861367247226791,0.9106488189730988,0.9875672079194748,0.791893143484795,0.8158054089822849,0.827699019188216,0.7505580357142428,0.8184130979484262,resolve,completed
18,1.9358686174874449,1.5018431401757997,1.7733948378213995,1.6979566283366156,1.6728067514158358,1.6719470393368998,0.9263410868465893,0.9864824655125725,0.7848639030047195,0.8358451767845413,0.8492891369804404,0.739468110143623,0.830089905213965,0.0,-0.021984383960897524,-0.06408526566824499,-0.05340438805687083,0.0,-0.015067961363909532,-0.014028503316408925,0.0,0.0019243538769122548,0.005786639165830332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_27,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_27.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_27.json,3,18,1.9358686174874449,1.4798587562149021,1.7733948378213995,1.6828886669727061,1.6587782480994269,1.6719470393368998,0.9282654407235016,0.9922691046784028,0.7848639030047195,0.8358451767845413,0.8492891369804404,0.739468110143623,0.830089905213965,force_assign,completed
18,1.9128871389468758,1.5302005423964837,1.7904729830051238,1.7396637378084379,1.7199433720234587,1.7134480325448147,0.9099711315962478,0.9770763081619028,0.8125194796084635,0.8365998054494845,0.8440821537312265,0.7479051951163358,0.8481860946458651,0.0,-0.01783644098365511,-0.06421118754115826,-0.05350932295096522,0.007128672155349847,-0.008073107688169712,-0.015175421922067,0.0149702115262349,0.0007468318585104328,0.011318835050243892,0.0,-0.012051805023821952,-0.01468074627862248,-0.014319836793752705,-0.012051805023822082,0.0,-0.01993161723343595,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_28,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_28.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_28.json,1,18,1.9128871389468758,1.5123641014128286,1.7976016551604737,1.7315906301202681,1.7047679501013917,1.7284182440710496,0.9107179634547582,0.9883951432121467,0.797838733329841,0.8222799686557318,0.8320303487074044,0.7479051951163358,0.8282544774124292,force_assign,completed
18,1.789023517015719,1.504533262752159,1.7569643663887262,1.6907994816010365,1.6690452476970623,1.7232818535179513,0.9137290546613781,0.9911047266287962,0.7935506875443238,0.8296724461016523,0.8393643723322048,0.7632590315142904,0.8253519376304767,0.0,-0.017993043016832466,-0.06477495486059733,-0.053979129050497766,-0.040681232145340473,-0.040900945828255875,-0.03779765503753296,-0.0854305875052146,0.005568540670779498,0.0,0.009635499207606802,0.016705622012338717,0.0,0.0010307504304968296,0.002295926372186785,0.0,0.0,,tools_only,5.0,5.0,6.0,6.0,shape_niceness_med_29,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_29.explore_replay.pkl,/Users/cat2510/MMIO/full_dataset/shape_niceness/results_tools_only_vague/shape_niceness_med_29.json,1,18,1.789023517015719,1.4865402197353266,1.7162831342433857,1.6498985357727807,1.6312475926595293,1.6378512660127367,0.9192975953321576,0.9911047266287962,0.7935506875443238,0.8307031965321491,0.8416602987043916,0.7632590315142904,0.8253519376304767,force_assign,completed
